UTS,YS,EL,EL_Si,EL_Mg,EL_Sc,EL_Al
195.69879,102.821594,6.975127,8.11,0,0.7365302,91.1534698
195.69151,102.77795,6.9745207,8.12,0,0.7375274,91.1424726
195.68384,102.733955,6.9739532,8.13,0,0.7385248,91.1314752
195.67673,102.69049,6.973322,8.14,0,0.7395221,91.1204779
195.66943,102.646835,6.9727182,8.15,0,0.7405194,91.1094806
195.66158,102.602684,6.9721737,8.16,0,0.7415167,91.0984833
195.65433,102.55908,6.971567,8.17,0,0.74251425,91.08748575
195.64706,102.51546,6.9709616,8.18,0,0.74351156,91.07648844
195.63974,102.471794,6.9703474,8.19,0,0.7445086,91.0654914
195.68138,102.4476,6.980898,8.2,0,0.74550617,91.05449383
195.72902,102.425896,6.9927483,8.21,0,0.7465035,91.0434965
195.77701,102.40454,7.0045376,8.22,0,0.7475008,91.0324992
195.82455,102.382706,7.0164223,8.23,0,0.7484982,91.0215018
195.8724,102.36122,7.028242,8.24,0,0.7494955,91.0105045
195.9201,102.33954,7.0400934,8.25,0,0.75049293,90.99950707
195.96822,102.31833,7.051858,8.26,0,0.75149024,90.98850976
196.01587,102.29664,7.063711,8.27,0,0.75248754,90.97751246
196.06345,102.27484,7.07559,8.28,0,0.75348485,90.96651515
196.11111,102.25316,7.0874453,8.29,0,0.75448227,90.95551773
196.15897,102.23164,7.099268,8.3,0,0.7554796,90.9445204
196.20665,102.20998,7.1111155,8.31,0,0.756477,90.933523
196.25435,102.18832,7.122967,8.32,0,0.7574743,90.9225257
196.30212,102.166756,7.1347866,8.33,0,0.7584715,90.9115285
196.34993,102.14522,7.146611,8.34,0,0.7594689,90.9005311
196.3975,102.123405,7.158496,8.35,0,0.76046646,90.88953354
196.44519,102.101746,7.170347,8.36,0,0.7614635,90.8785365
196.49332,102.080536,7.182102,8.37,0,0.76246095,90.86753905
196.54117,102.05904,7.193926,8.38,0,0.7634584,90.8565416
196.58853,102.037025,7.205843,8.39,0,0.7644557,90.8455443
196.63608,102.0152,7.217721,8.4,0,0.7654531,90.8345469
196.68417,101.99397,7.2294846,8.41,0,0.7664503,90.8235497
196.73203,101.97248,7.241297,8.42,0,0.7674476,90.8125524
196.77939,101.95047,7.2532206,8.43,0,0.76844513,90.80155487
196.82727,101.929,7.2650394,8.44,0,0.76944244,90.79055756
196.87488,101.90726,7.27689,8.45,0,0.77043974,90.77956026
196.92273,101.88574,7.2887115,8.46,0,0.77143717,90.76856283
196.97028,101.863914,7.3005953,8.47,0,0.7724345,90.7575655
197.01797,101.84227,7.3124466,8.48,0,0.7734318,90.7465682
197.06596,101.820915,7.324234,8.49,0,0.7744291,90.7355709
197.11739,101.82155,7.330963,8.5,0,0.7754264,90.7245736
197.17258,101.84708,7.3319683,8.51,0,0.77642393,90.71357607
197.22815,101.87271,7.3329678,8.52,0,0.7774211,90.7025789
197.2838,101.89833,7.3339634,8.53,0,0.77841854,90.69158146
197.33923,101.92392,7.3349648,8.54,0,0.77941585,90.68058415
197.39459,101.94951,7.335972,8.55,0,0.78041315,90.66958685
197.4501,101.9751,7.3369656,8.56,0,0.78141046,90.65858954
197.50589,102.00076,7.337965,8.57,0,0.78240764,90.64759236
197.56145,102.02637,7.3389587,8.58,0,0.78340507,90.63659493
197.61664,102.0519,7.3399696,8.59,0,0.7844024,90.6255976
197.67224,102.07755,7.3409643,8.6,0,0.7853998,90.6146002
197.72774,102.10314,7.341954,8.61,0,0.786397,90.603603
197.78317,102.12871,7.342966,8.62,0,0.7873944,90.5926056
197.83846,102.15427,7.3439655,8.63,0,0.7883917,90.5816083
197.89415,102.17991,7.344969,8.64,0,0.78938913,90.57061087
197.94957,102.20549,7.3459654,8.65,0,0.79038644,90.55961356
198.005,102.23108,7.3469687,8.66,0,0.79138374,90.54861626
198.06049,102.256714,7.34797,8.67,0,0.7923813,90.5376187
198.11588,102.28227,7.3489676,8.68,0,0.7933786,90.5266214
198.1718,102.30795,7.3499575,8.69,0,0.7943758,90.5156242
198.22699,102.33347,7.3509655,8.7,0,0.7953733,90.5046267
198.28241,102.35907,7.35196,8.71,0,0.7963705,90.4936295
198.33783,102.384636,7.3529663,8.72,0,0.79736793,90.48263207
198.39354,102.4103,7.353964,8.73,0,0.79836524,90.47163476
198.44879,102.43582,7.354966,8.74,0,0.79936254,90.46063746
198.50426,102.46143,7.3559685,8.75,0,0.8003601,90.4496399
198.55994,102.48707,7.356964,8.76,0,0.8013574,90.4386426
198.61546,102.51267,7.357959,8.77,0,0.8023546,90.4276454
198.67052,102.53816,7.3589687,8.78,0,0.803352,90.416648
198.72597,102.563774,7.359973,8.79,0,0.8043493,90.4056507
198.78177,102.58945,7.360955,8.8,0,0.8053466,90.3946534
198.83713,102.61498,7.3619604,8.81,0,0.80634403,90.38365597
198.8925,102.640594,7.3629694,8.82,0,0.80734134,90.37265866
198.94794,102.66617,7.363969,8.83,0,0.80833876,90.36166124
199.0035,102.691795,7.3649654,8.84,0,0.80933607,90.35066393
199.05902,102.71738,7.365967,8.85,0,0.8103334,90.3396666
199.11435,102.742966,7.366968,8.86,0,0.8113308,90.3286692
199.16972,102.7685,7.3679695,8.87,0,0.8123281,90.3176719
199.2254,102.794136,7.368965,8.88,0,0.8133254,90.3066746
199.28096,102.819756,7.3699646,8.89,0,0.8143228,90.2956772
199.33603,102.84527,7.3709755,8.9,0,0.81532013,90.28467987
199.39172,102.870926,7.371969,8.91,0,0.81631744,90.27368256
199.44737,102.896545,7.372964,8.92,0,0.81731486,90.26268514
199.50279,102.92212,7.3739643,8.93,0,0.81831217,90.25168783
199.55783,102.9476,7.3749743,8.94,0,0.8193095,90.2406905
199.61366,102.9733,7.375967,8.95,0,0.8203068,90.2296932
199.6691,102.998886,7.3769665,8.96,0,0.8213042,90.2186958
199.7245,103.02445,7.377967,8.97,0,0.8223014,90.2076986
199.78023,103.05013,7.3789654,8.98,0,0.8232988,90.1967012
199.83578,103.075745,7.379964,8.99,0,0.8242961,90.1857039
199.89142,103.10135,7.3809586,9,0,0.8252933,90.1747067
199.94666,103.12692,7.3819666,9.01,0,0.8262907,90.1637093
200.00229,103.15254,7.3829565,9.02,0,0.82728803,90.15271197
200.05785,103.17815,7.3839626,9.03,0,0.8282852,90.1417148
200.11343,103.20379,7.3849573,9.04,0,0.82928276,90.13071724
200.16852,103.22924,7.3859625,9.05,0,0.83028007,90.11971993
200.224,103.25487,7.3869705,9.06,0,0.8312775,90.1087225
200.27985,103.28056,7.3879604,9.07,0,0.8322748,90.0977252
200.33527,103.30615,7.388957,9.08,0,0.8332721,90.0867279
200.3904,103.331635,7.389967,9.09,0,0.8342695,90.0757305
200.44603,103.357315,7.3909655,9.1,0,0.83526695,90.06473305
200.50157,103.38293,7.391959,9.11,0,0.836264,90.053736
200.55692,103.40844,7.392971,9.12,0,0.83726144,90.04273856
200.61221,103.43399,7.3939667,9.13,0,0.838259,90.031741
200.6678,103.459625,7.394966,9.14,0,0.8392563,90.0207437
200.72345,103.485245,7.395956,9.15,0,0.8402535,90.0097465
200.7788,103.51084,7.396965,9.16,0,0.8412509,89.9987491
200.8341,103.53639,7.39797,9.17,0,0.8422483,89.9877517
200.88965,103.562,7.398966,9.18,0,0.8432456,89.9767544
200.94531,103.58762,7.3999662,9.19,0,0.84424293,89.96575707
201.00089,103.61324,7.400961,9.2,0,0.84524024,89.95475976
201.05603,103.63876,7.401969,9.21,0,0.84623754,89.94376246
201.11151,103.664375,7.4029713,9.22,0,0.8472351,89.9327649
201.16719,103.69002,7.403961,9.23,0,0.84823227,89.92176773
201.22256,103.71556,7.4049673,9.24,0,0.8492297,89.9107703
201.27774,103.74109,7.4059706,9.25,0,0.850227,89.899773
201.3334,103.76672,7.4069653,9.26,0,0.8512244,89.8887756
201.38887,103.792336,7.4079657,9.27,0,0.8522217,89.8777783
201.44443,103.81797,7.408963,9.28,0,0.85321915,89.86678085
201.49957,103.84344,7.409974,9.29,0,0.85421634,89.85578366
201.55513,103.869064,7.4109774,9.3,0,0.8552139,89.8447861
201.61105,103.89477,7.4119635,9.31,0,0.85621107,89.83378893
201.66656,103.920395,7.412963,9.32,0,0.8572084,89.8227916
201.72192,103.94594,7.4139643,9.33,0,0.8582058,89.8117942
201.77754,103.97162,7.4149637,9.34,0,0.8592031,89.8007969
201.83324,103.99725,7.4159603,9.35,0,0.8602005,89.7897995
201.88817,104.02267,7.4169617,9.36,0,0.8611977,89.7788023
201.94377,104.04831,7.417965,9.37,0,0.862195,89.767805
201.99934,104.073944,7.4189606,9.38,0,0.86319244,89.75680756
202.05508,104.09963,7.419962,9.39,0,0.86418974,89.74581026
202.11017,104.12509,7.4209633,9.4,0,0.86518705,89.73481295
202.16568,104.15072,7.4219704,9.41,0,0.8661846,89.7238154
202.22159,104.176414,7.4229584,9.42,0,0.86718166,89.71281834
202.27696,104.201965,7.423956,9.43,0,0.86817896,89.70182104
202.33206,104.22749,7.4249716,9.44,0,0.8691765,89.6908235
202.38791,104.25319,7.4259605,9.45,0,0.8701737,89.6798263
202.44322,104.2787,7.426958,9.46,0,0.871171,89.668829
202.49873,104.304344,7.427964,9.47,0,0.8721684,89.6578316
202.554,104.32988,7.4289646,9.48,0,0.8731657,89.6468343
202.60945,104.35547,7.42997,9.49,0,0.87416315,89.63583685
202.66513,104.38112,7.4309664,9.5,0,0.87516046,89.62483954
202.72069,104.40674,7.43196,9.51,0,0.87615776,89.61384224
202.77585,104.43225,7.43297,9.52,0,0.8771552,89.6028448
202.83136,104.45783,7.433963,9.53,0,0.8781525,89.5918475
202.88705,104.48348,7.4349575,9.54,0,0.8791499,89.5808501
202.94247,104.50906,7.4359636,9.55,0,0.8801472,89.5698528
202.99797,104.53468,7.436967,9.56,0,0.88114464,89.55885536
203.05338,104.56026,7.4379635,9.57,0,0.8821418,89.5478582
203.10876,104.585815,7.438963,9.58,0,0.88313913,89.53686087
203.1644,104.61149,7.4399614,9.59,0,0.8841367,89.5258633
203.2195,104.63695,7.4409676,9.6,0,0.885134,89.514866
203.27545,104.662674,7.4419575,9.61,0,0.88613117,89.50386883
203.3309,104.68826,7.4429626,9.62,0,0.8871286,89.4928714
203.38644,104.71388,7.443959,9.63,0,0.8881259,89.4818741
203.44157,104.739365,7.4449625,9.64,0,0.8891233,89.4708767
203.49733,104.76507,7.445963,9.65,0,0.8901205,89.4598795
203.55324,104.79074,7.446949,9.66,0,0.8911178,89.4488822
203.60852,104.8163,7.447954,9.67,0,0.89211535,89.43788465
203.66382,104.841835,7.4489594,9.68,0,0.89311266,89.42688734
203.71944,104.8675,7.449955,9.69,0,0.89410985,89.41589015
203.77467,104.893,7.450966,9.7,0,0.89510727,89.40489273
203.82999,104.918564,7.4519634,9.71,0,0.8961047,89.3938953
203.8854,104.94416,7.452963,9.72,0,0.8971021,89.3828979
203.94124,104.96984,7.4539595,9.73,0,0.8980993,89.3719007
203.99677,104.99542,7.454961,9.74,0,0.8990966,89.3609034
204.05197,105.02098,7.455966,9.75,0,0.90009403,89.34990597
204.10736,105.04654,7.4569693,9.76,0,0.90109146,89.33890854
204.16283,105.07214,7.4579735,9.77,0,0.90208876,89.32791124
204.21848,105.09776,7.4589634,9.78,0,0.90308595,89.31691405
204.27388,105.12334,7.459964,9.79,0,0.9040834,89.3059166
204.32935,105.14894,7.460964,9.8,0,0.9050808,89.2949192
204.38503,105.17458,7.461955,9.81,0,0.906078,89.283922
204.4403,105.20013,7.462965,9.82,0,0.9070754,89.2729246
204.49562,105.2257,7.4639616,9.83,0,0.9080727,89.2619273
204.5512,105.251305,7.4649715,9.84,0,0.90907013,89.25092987
204.607,105.27698,7.4659586,9.85,0,0.91006744,89.23993256
204.6623,105.30254,7.466963,9.86,0,0.91106474,89.22893526
204.7176,105.328094,7.467968,9.87,0,0.91206205,89.21793795
204.77313,105.3537,7.4689655,9.88,0,0.9130595,89.2069405
204.82893,105.379364,7.4699593,9.89,0,0.91405666,89.19594334
204.88411,105.4049,7.4709625,9.9,0,0.9150541,89.1849459
204.9394,105.430435,7.4719725,9.91,0,0.9160515,89.1739485
204.9947,105.45599,7.47297,9.92,0,0.9170488,89.1629512
205.05067,105.48172,7.473961,9.93,0,0.9180461,89.1519539
205.10632,105.50732,7.4749537,9.94,0,0.9190434,89.1409566
205.17815,105.54081,7.4755344,9.95,0,0.92004085,89.12995915
205.27374,105.5855,7.4754944,9.96,0,0.92103827,89.11896173
205.36923,105.63003,7.4754505,9.97,0,0.92203546,89.10796454
205.46475,105.6747,7.475419,9.98,0,0.92303276,89.09696724
205.56036,105.719406,7.475375,9.99,0,0.92403007,89.08596993
205.65598,105.76413,7.47534,10,0,0.9250275,89.0749725
205.75154,105.80881,7.4752884,10.01,0,0.9260248,89.0639752
205.84705,105.85339,7.4752502,10.02,0,0.9270222,89.0529778
205.94266,105.898186,7.4752064,10.03,0,0.9280195,89.0419805
206.03827,105.942856,7.475168,10.04,0,0.9290167,89.0309833
206.13379,105.98747,7.4751263,10.05,0,0.93001413,89.01998587
206.22945,106.03227,7.4750843,10.06,0,0.93101156,89.00898844
206.325,106.076935,7.4750414,10.07,0,0.93200886,88.99799114
206.42046,106.12146,7.475006,10.08,0,0.93300617,88.98699383
206.51611,106.16624,7.4749584,10.09,0,0.9340036,88.9759964
206.61171,106.21095,7.474924,10.1,0,0.9350009,88.9649991
206.70732,106.25565,7.474887,10.11,0,0.9359983,88.9540017
206.80283,106.30031,7.474842,10.12,0,0.9369955,88.9430045
206.89844,106.345,7.474803,10.13,0,0.93799293,88.93200707
206.99402,106.38971,7.474762,10.14,0,0.93899024,88.92100976
207.0896,106.43443,7.474717,10.15,0,0.93998766,88.91001234
207.18512,106.479004,7.474678,10.16,0,0.94098496,88.89901504
207.28067,106.52365,7.474636,10.17,0,0.94198227,88.88801773
207.3763,106.56841,7.474595,10.18,0,0.9429796,88.8770204
207.47192,106.61316,7.4745502,10.19,0,0.9439771,88.8660229
207.56738,106.65768,7.474517,10.2,0,0.9449742,88.8550258
207.66293,106.702324,7.474478,10.21,0,0.9459715,88.8440285
207.75859,106.74713,7.4744377,10.22,0,0.94696903,88.83303097
207.8541,106.79173,7.474392,10.23,0,0.9479662,88.8220338
207.94972,106.83646,7.4743586,10.24,0,0.9489635,88.8110365
208.04529,106.881134,7.4743137,10.25,0,0.94996107,88.80003893
208.1409,106.9259,7.474272,10.26,0,0.9509584,88.7890416
208.23647,106.97055,7.474229,10.27,0,0.9519557,88.7780443
208.33195,107.015076,7.4741936,10.28,0,0.952953,88.767047
208.42747,107.05972,7.4741573,10.29,0,0.9539503,88.7560497
208.52315,107.104515,7.4741096,10.3,0,0.9549477,88.7450523
208.61877,107.14925,7.4740725,10.31,0,0.95594513,88.73405487
208.71432,107.19391,7.4740276,10.32,0,0.9569423,88.7230577
208.80978,107.23843,7.4739923,10.33,0,0.9579396,88.7120604
208.90543,107.283226,7.4739466,10.34,0,0.95893717,88.70106283
209.00104,107.32792,7.4739113,10.35,0,0.9599345,88.6900655
209.09653,107.37256,7.4738674,10.36,0,0.96093166,88.67906834
209.19221,107.417366,7.4738207,10.37,0,0.9619291,88.6680709
209.28777,107.462,7.473789,10.38,0,0.9629264,88.6570736
209.38333,107.50667,7.4737453,10.39,0,0.96392393,88.64607607
209.47887,107.5513,7.4737043,10.4,0,0.9649211,88.6350789
209.57446,107.596054,7.4736624,10.41,0,0.9659184,88.6240816
209.67004,107.64072,7.473625,10.42,0,0.96691585,88.61308415
209.7656,107.68535,7.473584,10.43,0,0.96791315,88.60208685
209.8612,107.73009,7.473543,10.44,0,0.96891046,88.59108954
209.95682,107.774826,7.4734974,10.45,0,0.9699079,88.5800921
210.05237,107.819496,7.473462,10.46,0,0.9709053,88.5690947
210.14789,107.864105,7.4734135,10.47,0,0.9719025,88.5580975
210.24344,107.90872,7.473385,10.48,0,0.9728998,88.5471002
210.33911,107.95355,7.4733315,10.49,0,0.97389734,88.53610266
210.4347,107.99822,7.4733,10.5,0,0.97489464,88.52510536
210.5302,108.042816,7.473255,10.51,0,0.97589195,88.51410805
210.62576,108.08751,7.473214,10.52,0,0.97688925,88.50311075
210.72136,108.13222,7.473172,10.53,0,0.97788656,88.49211344
210.81694,108.1769,7.4731283,10.54,0,0.978884,88.481116
210.91254,108.22158,7.473093,10.55,0,0.9798814,88.4701186
211.008,108.26608,7.4730606,10.56,0,0.9808786,88.4591214
211.10367,108.310974,7.473014,10.57,0,0.981876,88.448124
211.19925,108.35567,7.472971,10.58,0,0.9828733,88.4371267
211.29475,108.40022,7.472932,10.59,0,0.9838705,88.4261295
211.39034,108.44489,7.472891,10.6,0,0.98486793,88.41513207
211.48593,108.48963,7.472847,10.61,0,0.98586524,88.40413476
211.58148,108.53424,7.4728107,10.62,0,0.98686254,88.39313746
211.677,108.57887,7.4727716,10.63,0,0.98785996,88.38214004
211.77254,108.62351,7.472726,10.64,0,0.98885715,88.37114285
211.86813,108.66823,7.472687,10.65,0,0.9898546,88.3601454
211.96376,108.712975,7.472645,10.66,0,0.9908519,88.3491481
212.0593,108.7576,7.4726086,10.67,0,0.9918492,88.3381508
212.15494,108.802345,7.4725666,10.68,0,0.9928466,88.3271534
212.25055,108.847115,7.472521,10.69,0,0.99384403,88.31615597
212.34598,108.89163,7.4724817,10.7,0,0.9948411,88.3051589
212.44162,108.93634,7.4724474,10.71,0,0.99583876,88.29416124
212.53723,108.98111,7.4724026,10.72,0,0.99683607,88.28316393
212.63278,109.025764,7.4723625,10.73,0,0.99783325,88.27216675
212.72836,109.070404,7.4723215,10.74,0,0.9988307,88.2611693
212.82388,109.11506,7.4722815,10.75,0,0.999828,88.250172
212.91953,109.15982,7.4722376,10.76,0,1.0008254,88.2391746
213.0151,109.2045,7.4721994,10.77,0,1.0018228,88.2281772
213.11066,109.24916,7.4721584,10.78,0,1.00282,88.21718
213.20622,109.293846,7.4721184,10.79,0,1.0038173,88.2061827
213.30186,109.33862,7.472067,10.8,0,1.0048147,88.1951853
213.39743,109.38327,7.4720345,10.81,0,1.0058122,88.1841878
213.4929,109.42784,7.4719954,10.82,0,1.0068094,88.1731906
213.5885,109.47255,7.4719563,10.83,0,1.0078068,88.1621932
213.68411,109.51727,7.4719105,10.84,0,1.0088041,88.1511959
213.77972,109.56203,7.4718695,10.85,0,1.0098015,88.1401985
213.87527,109.60664,7.471834,10.86,0,1.0107988,88.1292012
213.97073,109.651184,7.4717894,10.87,0,1.0117961,88.1182039
214.06638,109.69595,7.4717503,10.88,0,1.0127935,88.1072065
214.16199,109.74066,7.47171,10.89,0,1.013791,88.096209
214.25754,109.78534,7.4716663,10.9,0,1.0147882,88.0852118
214.3531,109.830025,7.471628,10.91,0,1.0157855,88.0742145
214.44879,109.87482,7.471588,10.92,0,1.016783,88.063217
214.54428,109.9194,7.471548,10.93,0,1.0177803,88.0522197
214.63977,109.96396,7.471512,10.94,0,1.0187775,88.0412225
214.73532,110.008606,7.47147,10.95,0,1.0197748,88.0302252
214.83098,110.053406,7.471426,10.96,0,1.0207722,88.0192278
214.9266,110.09813,7.471383,10.97,0,1.0217696,88.0082304
215.02216,110.14278,7.471343,10.98,0,1.022767,87.997233
215.11761,110.18736,7.471303,10.99,0,1.0237641,87.9862359
215.21329,110.23216,7.4712677,11,0,1.0247616,87.9752384
215.30878,110.27672,7.471224,11.01,0,1.0257589,87.9642411
215.4044,110.32146,7.471179,11.02,0,1.0267562,87.9532438
215.49995,110.366104,7.47114,11.03,0,1.0277536,87.9422464
215.59555,110.41084,7.4711037,11.04,0,1.0287508,87.9312492
215.69112,110.45551,7.4710665,11.05,0,1.0297483,87.9202517
215.78662,110.500084,7.4710217,11.06,0,1.0307455,87.9092545
215.88231,110.54491,7.4709806,11.07,0,1.0317429,87.8982571
215.97781,110.589554,7.470935,11.08,0,1.0327402,87.8872598
216.07341,110.63423,7.4708977,11.09,0,1.0337375,87.8762625
216.16895,110.67881,7.4708633,11.1,0,1.0347348,87.8652652
216.26459,110.72365,7.470812,11.11,0,1.0357323,87.8542677
216.36017,110.76836,7.4707756,11.12,0,1.0367297,87.8432703
216.45569,110.81292,7.4707336,11.13,0,1.0377269,87.8322731
216.55128,110.85762,7.4706917,11.14,0,1.0387243,87.8212757
216.64691,110.90239,7.470648,11.15,0,1.0397217,87.8102783
216.74243,110.94699,7.4706097,11.16,0,1.0407189,87.7992811
216.8379,110.99156,7.4705753,11.17,0,1.0417162,87.7882838
216.93353,111.036285,7.4705324,11.18,0,1.0427138,87.7772862
217.02911,111.08103,7.4704847,11.19,0,1.043711,87.766289
217.12474,111.12573,7.4704533,11.2,0,1.0447085,87.7552915
217.22034,111.17041,7.4704123,11.21,0,1.0457058,87.7442942
217.31587,111.21509,7.4703693,11.22,0,1.0467031,87.7332969
217.41147,111.25985,7.4703236,11.23,0,1.0477004,87.7222996
217.50705,111.30451,7.4702873,11.24,0,1.0486978,87.7113022
217.60257,111.349106,7.4702473,11.25,0,1.049695,87.700305
217.69815,111.393776,7.470211,11.26,0,1.0506926,87.6893074
217.7938,111.438576,7.4701633,11.27,0,1.0516899,87.6783101
217.88922,111.48303,7.470129,11.28,0,1.052687,87.667313
217.9848,111.52775,7.4700823,11.29,0,1.0536844,87.6563156
218.0804,111.57243,7.470047,11.3,0,1.0546818,87.6453182
218.176,111.61717,7.470003,11.31,0,1.0556792,87.6343208
218.27155,111.66182,7.4699697,11.32,0,1.0566764,87.6233236
218.36719,111.70656,7.4699154,11.33,0,1.0576738,87.6123262
218.46278,111.75125,7.469879,11.34,0,1.0586712,87.6013288
218.55841,111.79602,7.469841,11.35,0,1.0596687,87.5903313
218.65384,111.840515,7.469803,11.36,0,1.0606658,87.5793342
218.7494,111.88521,7.469758,11.37,0,1.0616632,87.5683368
218.84506,111.92993,7.469716,11.38,0,1.0626606,87.5573394
218.94061,111.97468,7.4696712,11.39,0,1.0636579,87.5463421
219.03622,112.01938,7.469633,11.4,0,1.0646552,87.5353448
219.13173,112.06392,7.4695997,11.41,0,1.0656526,87.5243474
219.22736,112.108734,7.469551,11.42,0,1.0666499,87.5133501
219.32297,112.1534,7.469515,11.43,0,1.0676475,87.5023525
219.41852,112.198074,7.469474,11.44,0,1.0686446,87.4913554
219.5141,112.24278,7.469432,11.45,0,1.069642,87.480358
219.60963,112.28744,7.469388,11.46,0,1.0706391,87.4693609
219.70529,112.332184,7.469344,11.47,0,1.0716367,87.4583633
219.80074,112.376686,7.4693108,11.48,0,1.072634,87.447366
219.89624,112.42131,7.4692726,11.49,0,1.0736312,87.4363688
219.99193,112.466125,7.4692287,11.5,0,1.0746286,87.4253714
220.08748,112.5108,7.4691916,11.51,0,1.0756259,87.4143741
220.18298,112.555374,7.4691544,11.52,0,1.0766232,87.4033768
220.27866,112.60014,7.4691124,11.53,0,1.0776206,87.3923794
220.37425,112.64491,7.4690657,11.54,0,1.0786179,87.3813821
220.46976,112.68947,7.4690285,11.55,0,1.0796154,87.3703846
220.56534,112.73419,7.4689884,11.56,0,1.0806127,87.3593873
220.66096,112.77893,7.4689465,11.57,0,1.08161,87.34839
220.75656,112.82362,7.4689045,11.58,0,1.0826074,87.3373926
220.85214,112.86835,7.4688625,11.59,0,1.0836047,87.3263953
220.94757,112.91283,7.4688244,11.6,0,1.084602,87.315398
221.04315,112.95749,7.468789,11.61,0,1.0855993,87.3044007
221.1388,113.002304,7.4687386,11.62,0,1.0865966,87.2934034
221.23434,113.04691,7.468704,11.63,0,1.087594,87.282406
221.32985,113.09146,7.468668,11.64,0,1.0885915,87.2714085
221.42549,113.13626,7.468625,11.65,0,1.0895886,87.2604114
221.52107,113.181015,7.4685764,11.66,0,1.090586,87.249414
221.61667,113.22568,7.4685383,11.67,0,1.0915835,87.2384165
221.71219,113.270294,7.468498,11.68,0,1.0925807,87.2274193
221.80777,113.31497,7.468462,11.69,0,1.093578,87.216422
221.90335,113.359665,7.46842,11.7,0,1.0945755,87.2054245
221.99887,113.4043,7.468379,11.71,0,1.0955726,87.1944274
222.09445,113.44895,7.468342,11.72,0,1.0965701,87.1834299
